# IDs, i, j, k, m, r, m200, r200, m180, r180
5.100957986400000000e+10 3.040000000000000000e+03 1.670000000000000000e+03 2.904000000000000000e+03 3.101870000000000000e+12 1.500000000000000000e+01 4.664438878244678711e+12 1.300000000000000000e+01 5.941957879099444336e+12 1.600000000000000000e+01
3.558961275000000000e+09 2.120000000000000000e+02 5.350000000000000000e+02 1.230000000000000000e+02 3.128980000000000000e+12 1.500000000000000000e+01 1.165736218037982812e+13 1.300000000000000000e+01 1.770800352817990625e+13 2.300000000000000000e+01
3.243736776400000000e+10 1.933000000000000000e+03 1.711000000000000000e+03 9.800000000000000000e+02 3.137970000000000000e+12 1.400000000000000000e+01 2.111384285000228906e+13 1.600000000000000000e+01 2.975171048964209766e+13 2.700000000000000000e+01
4.659671172100000000e+10 2.777000000000000000e+03 1.558000000000000000e+03 1.321000000000000000e+03 3.151590000000000000e+12 1.500000000000000000e+01 1.102043880414580273e+13 1.300000000000000000e+01 2.394719267614517188e+13 2.500000000000000000e+01
3.139344640000000000e+08 1.800000000000000000e+01 2.916000000000000000e+03 6.400000000000000000e+02 3.191650000000000000e+12 1.500000000000000000e+01 1.458599131782452734e+13 1.400000000000000000e+01 2.275351560733123438e+13 2.500000000000000000e+01
1.323419160700000000e+10 7.880000000000000000e+02 3.355000000000000000e+03 3.319000000000000000e+03 3.198320000000000000e+12 1.600000000000000000e+01 2.113997822699701562e+13 1.600000000000000000e+01 3.178960091054518750e+13 2.800000000000000000e+01
5.368205240800000000e+10 3.199000000000000000e+03 2.865000000000000000e+03 3.384000000000000000e+03 3.216020000000000000e+12 1.500000000000000000e+01 2.276992072771438672e+13 1.600000000000000000e+01 3.292582123113391797e+13 2.800000000000000000e+01
3.779144437500000000e+10 2.252000000000000000e+03 2.234000000000000000e+03 3.479000000000000000e+03 3.220970000000000000e+12 1.500000000000000000e+01 1.855379083215859766e+13 1.500000000000000000e+01 3.171691724274428906e+13 2.800000000000000000e+01
2.506971831000000000e+09 1.490000000000000000e+02 1.749000000000000000e+03 2.743000000000000000e+03 3.240400000000000000e+12 1.600000000000000000e+01 2.554838504232434766e+13 1.700000000000000000e+01 4.974524420376657031e+13 3.200000000000000000e+01
5.015241269500000000e+10 2.989000000000000000e+03 1.297000000000000000e+03 1.559000000000000000e+03 3.253890000000000000e+12 1.500000000000000000e+01 2.353479443665818750e+13 1.600000000000000000e+01 3.178550748830205078e+13 2.800000000000000000e+01
7.164735612000000000e+09 4.270000000000000000e+02 2.110000000000000000e+02 1.240000000000000000e+02 3.275540000000000000e+12 1.600000000000000000e+01 2.248747322209858203e+13 1.600000000000000000e+01 3.592954026554135938e+13 2.900000000000000000e+01
4.631712086000000000e+09 2.760000000000000000e+02 2.930000000000000000e+02 3.420000000000000000e+02 3.291840000000000000e+12 1.500000000000000000e+01 2.539379093096291797e+13 1.700000000000000000e+01 3.386730311097976172e+13 2.800000000000000000e+01
5.144324544900000000e+10 3.066000000000000000e+03 1.050000000000000000e+03 3.930000000000000000e+02 3.300290000000000000e+12 1.500000000000000000e+01 2.487615304853055469e+13 1.700000000000000000e+01 3.349298368922078125e+13 2.800000000000000000e+01
2.949417513500000000e+10 1.757000000000000000e+03 4.054000000000000000e+03 1.439000000000000000e+03 3.313710000000000000e+12 1.500000000000000000e+01 2.318638417444816406e+13 1.600000000000000000e+01 3.178609351709377344e+13 2.800000000000000000e+01
6.272844005800000000e+10 3.738000000000000000e+03 3.712000000000000000e+03 2.298000000000000000e+03 3.313810000000000000e+12 1.600000000000000000e+01 1.526715276636082031e+13 1.400000000000000000e+01 2.935379449733545312e+13 2.700000000000000000e+01
3.767445274000000000e+09 2.240000000000000000e+02 2.282000000000000000e+03 1.818000000000000000e+03 3.322760000000000000e+12 1.500000000000000000e+01 2.368046712887156641e+13 1.600000000000000000e+01 3.431772983381706641e+13 2.800000000000000000e+01
2.864721280000000000e+08 1.700000000000000000e+01 3.070000000000000000e+02 1.984000000000000000e+03 3.328900000000000000e+12 1.500000000000000000e+01 5.358833231893871094e+12 1.300000000000000000e+01 7.603579731548200195e+12 1.700000000000000000e+01
5.538351652800000000e+10 3.301000000000000000e+03 4.700000000000000000e+02 1.392000000000000000e+03 3.352690000000000000e+12 1.500000000000000000e+01 2.480915491264244531e+13 1.700000000000000000e+01 3.362998625056623828e+13 2.800000000000000000e+01
6.639372690600000000e+10 3.957000000000000000e+03 1.533000000000000000e+03 4.026000000000000000e+03 3.367500000000000000e+12 1.500000000000000000e+01 8.113786606453126953e+12 1.300000000000000000e+01 2.151341825463674609e+13 2.400000000000000000e+01
4.596027269300000000e+10 2.739000000000000000e+03 1.825000000000000000e+03 2.869000000000000000e+03 3.376560000000000000e+12 1.500000000000000000e+01 2.143542332678324609e+13 1.600000000000000000e+01 3.350746772170399219e+13 2.800000000000000000e+01
1.487439274400000000e+10 8.860000000000000000e+02 2.387000000000000000e+03 2.216000000000000000e+03 3.394120000000000000e+12 1.600000000000000000e+01 1.086380073986474805e+13 1.400000000000000000e+01 2.635483477963873047e+13 2.600000000000000000e+01
2.680095871700000000e+10 1.597000000000000000e+03 1.890000000000000000e+03 3.325000000000000000e+03 3.422310000000000000e+12 1.600000000000000000e+01 1.355468597512566406e+13 1.400000000000000000e+01 2.346237051309740234e+13 2.500000000000000000e+01
7.738883109000000000e+09 4.610000000000000000e+02 1.119000000000000000e+03 3.109000000000000000e+03 3.430840000000000000e+12 1.600000000000000000e+01 1.229405372091983008e+13 1.400000000000000000e+01 2.644544496474097656e+13 2.600000000000000000e+01
5.867456543400000000e+10 3.497000000000000000e+03 1.133000000000000000e+03 3.140000000000000000e+02 3.431060000000000000e+12 1.600000000000000000e+01 2.306249913981283594e+13 1.600000000000000000e+01 3.646393246684070312e+13 2.900000000000000000e+01
1.948728909600000000e+10 1.161000000000000000e+03 2.182000000000000000e+03 3.848000000000000000e+03 3.473090000000000000e+12 1.600000000000000000e+01 1.946333169593076953e+13 1.500000000000000000e+01 3.259467745996092188e+13 2.800000000000000000e+01
2.125582763600000000e+10 1.266000000000000000e+03 3.875000000000000000e+03 1.800000000000000000e+02 3.500930000000000000e+12 1.500000000000000000e+01 2.620074976704778125e+13 1.700000000000000000e+01 3.567910187195728125e+13 2.900000000000000000e+01
6.771918129800000000e+10 4.036000000000000000e+03 1.547000000000000000e+03 1.010000000000000000e+03 3.544410000000000000e+12 1.500000000000000000e+01 2.576679762445838672e+13 1.700000000000000000e+01 3.700194419831860938e+13 2.900000000000000000e+01
2.629920106000000000e+09 1.560000000000000000e+02 3.094000000000000000e+03 1.386000000000000000e+03 3.545820000000000000e+12 1.600000000000000000e+01 2.187152668114485938e+13 1.600000000000000000e+01 3.416651268697147656e+13 2.800000000000000000e+01
4.982085817400000000e+10 2.969000000000000000e+03 2.271000000000000000e+03 1.854000000000000000e+03 3.554160000000000000e+12 1.500000000000000000e+01 2.753854403395311328e+13 1.700000000000000000e+01 3.571731856984396094e+13 2.900000000000000000e+01
5.657820823000000000e+10 3.372000000000000000e+03 1.327000000000000000e+03 4.860000000000000000e+02 3.568920000000000000e+12 1.600000000000000000e+01 2.509016881842880469e+13 1.700000000000000000e+01 3.571859883798250000e+13 2.900000000000000000e+01
4.862449837400000000e+10 2.898000000000000000e+03 1.007000000000000000e+03 1.734000000000000000e+03 3.586490000000000000e+12 1.600000000000000000e+01 1.867495751404448047e+13 1.500000000000000000e+01 3.038396785013167578e+13 2.700000000000000000e+01
4.017309957300000000e+10 2.394000000000000000e+03 2.061000000000000000e+03 2.613000000000000000e+03 3.595460000000000000e+12 1.600000000000000000e+01 2.639714885412589062e+13 1.700000000000000000e+01 3.395595542921041797e+13 2.800000000000000000e+01
1.977852582400000000e+10 1.178000000000000000e+03 3.653000000000000000e+03 2.688000000000000000e+03 3.624150000000000000e+12 1.500000000000000000e+01 1.913949364905119922e+13 1.500000000000000000e+01 3.780041295502693750e+13 2.900000000000000000e+01
1.615033757400000000e+10 9.620000000000000000e+02 2.601000000000000000e+03 2.086000000000000000e+03 3.692990000000000000e+12 1.700000000000000000e+01 1.842914208808260547e+13 1.500000000000000000e+01 3.370497715369915234e+13 2.800000000000000000e+01
5.431451455400000000e+10 3.237000000000000000e+03 1.627000000000000000e+03 2.170000000000000000e+03 3.695190000000000000e+12 1.600000000000000000e+01 1.034290436506824023e+13 1.400000000000000000e+01 1.353193082873011328e+13 2.100000000000000000e+01
4.962788813000000000e+09 2.950000000000000000e+02 3.298000000000000000e+03 1.485000000000000000e+03 3.729270000000000000e+12 1.700000000000000000e+01 2.236026142949947266e+13 1.600000000000000000e+01 3.568032570192414062e+13 2.900000000000000000e+01
5.395658939800000000e+10 3.216000000000000000e+03 2.590000000000000000e+02 1.878000000000000000e+03 3.740920000000000000e+12 1.600000000000000000e+01 2.090284232154334375e+13 1.600000000000000000e+01 2.924366475808966016e+13 2.700000000000000000e+01
3.785844313000000000e+09 2.250000000000000000e+02 2.678000000000000000e+03 1.625000000000000000e+03 3.778610000000000000e+12 1.600000000000000000e+01 1.932507084947642578e+13 1.500000000000000000e+01 3.737466087189655469e+13 2.900000000000000000e+01
1.610269855100000000e+10 9.590000000000000000e+02 3.258000000000000000e+03 3.639000000000000000e+03 3.804360000000000000e+12 1.600000000000000000e+01 2.726660671132812500e+13 1.700000000000000000e+01 4.040695519121644531e+13 3.000000000000000000e+01
5.956250311800000000e+10 3.550000000000000000e+03 8.260000000000000000e+02 3.022000000000000000e+03 3.822850000000000000e+12 1.600000000000000000e+01 2.697641899465185547e+13 1.700000000000000000e+01 3.680170913560159375e+13 2.900000000000000000e+01
6.101480864400000000e+10 3.636000000000000000e+03 3.137000000000000000e+03 2.116000000000000000e+03 3.840040000000000000e+12 1.500000000000000000e+01 2.821526869125691797e+13 1.700000000000000000e+01 3.751390101664150781e+13 2.900000000000000000e+01
2.883239585300000000e+10 1.718000000000000000e+03 2.231000000000000000e+03 5.890000000000000000e+02 3.844240000000000000e+12 1.700000000000000000e+01 2.615817292718633984e+13 1.700000000000000000e+01 3.892040006024022656e+13 3.000000000000000000e+01
6.049836123300000000e+10 3.605000000000000000e+03 4.027000000000000000e+03 2.961000000000000000e+03 3.859690000000000000e+12 1.600000000000000000e+01 2.233449998158644141e+13 1.600000000000000000e+01 3.758006421806917188e+13 2.900000000000000000e+01
5.976870210000000000e+09 3.560000000000000000e+02 1.020000000000000000e+03 3.394000000000000000e+03 3.865810000000000000e+12 1.500000000000000000e+01 2.984543893480242969e+13 1.800000000000000000e+01 3.743109941793015625e+13 2.900000000000000000e+01
4.565134800000000000e+10 2.721000000000000000e+03 1.320000000000000000e+02 2.592000000000000000e+03 3.876540000000000000e+12 1.600000000000000000e+01 2.664774205560644531e+13 1.700000000000000000e+01 4.025025677372553906e+13 3.000000000000000000e+01
5.051857570300000000e+10 3.011000000000000000e+03 5.800000000000000000e+02 2.647000000000000000e+03 3.884200000000000000e+12 1.800000000000000000e+01 2.601495795681512891e+13 1.700000000000000000e+01 4.027191960585685938e+13 3.000000000000000000e+01
1.721361990000000000e+09 1.020000000000000000e+02 2.462000000000000000e+03 1.606000000000000000e+03 3.888550000000000000e+12 1.500000000000000000e+01 2.366775544449117578e+13 1.600000000000000000e+01 3.562744056307666406e+13 2.900000000000000000e+01
1.996005560400000000e+10 1.189000000000000000e+03 2.916000000000000000e+03 1.844000000000000000e+03 3.915360000000000000e+12 1.700000000000000000e+01 2.685126078318601172e+13 1.700000000000000000e+01 3.919294790953563281e+13 3.000000000000000000e+01
4.553932452100000000e+10 2.714000000000000000e+03 1.455000000000000000e+03 6.170000000000000000e+02 3.917670000000000000e+12 1.600000000000000000e+01 2.614988989080129297e+13 1.700000000000000000e+01 3.733237589069401562e+13 2.900000000000000000e+01
6.865884470600000000e+10 4.092000000000000000e+03 1.581000000000000000e+03 1.058000000000000000e+03 3.935990000000000000e+12 1.400000000000000000e+01 3.335948453423696875e+13 1.800000000000000000e+01 4.544625700050303906e+13 3.100000000000000000e+01
5.462836778000000000e+09 3.250000000000000000e+02 2.500000000000000000e+03 1.578000000000000000e+03 3.945470000000000000e+12 1.700000000000000000e+01 1.862856724941553516e+13 1.500000000000000000e+01 3.777502795139227344e+13 2.900000000000000000e+01
2.641846708200000000e+10 1.574000000000000000e+03 2.717000000000000000e+03 2.660000000000000000e+02 3.977330000000000000e+12 1.600000000000000000e+01 1.183888446837200781e+13 1.400000000000000000e+01 3.722878750536744531e+13 2.900000000000000000e+01
2.876203943100000000e+10 1.714000000000000000e+03 1.438000000000000000e+03 1.159000000000000000e+03 4.000730000000000000e+12 1.500000000000000000e+01 1.002914291719240430e+13 1.300000000000000000e+01 1.420905420569712109e+13 2.100000000000000000e+01
5.290561834400000000e+10 3.153000000000000000e+03 1.722000000000000000e+03 2.984000000000000000e+03 4.007790000000000000e+12 1.600000000000000000e+01 2.543088148803496484e+13 1.700000000000000000e+01 3.958340323842430469e+13 3.000000000000000000e+01
2.918891754400000000e+10 1.739000000000000000e+03 3.256000000000000000e+03 2.344000000000000000e+03 4.012240000000000000e+12 1.600000000000000000e+01 2.775732464382557422e+13 1.700000000000000000e+01 3.720698273802153125e+13 2.900000000000000000e+01
3.947938471800000000e+10 2.353000000000000000e+03 6.330000000000000000e+02 2.702000000000000000e+03 4.020350000000000000e+12 1.700000000000000000e+01 1.342291669036385352e+13 1.500000000000000000e+01 2.620209979233822266e+13 2.600000000000000000e+01
5.985560909800000000e+10 3.567000000000000000e+03 2.753000000000000000e+03 3.338000000000000000e+03 4.032130000000000000e+12 1.700000000000000000e+01 2.619466786188213281e+13 1.700000000000000000e+01 3.932445186064611719e+13 3.000000000000000000e+01
1.828169283000000000e+10 1.089000000000000000e+03 2.759000000000000000e+03 3.742000000000000000e+03 4.055230000000000000e+12 1.700000000000000000e+01 2.836330325389678516e+13 1.700000000000000000e+01 4.036694283057243750e+13 3.000000000000000000e+01
1.045323689400000000e+10 6.230000000000000000e+02 2.510000000000000000e+02 3.230000000000000000e+03 4.071850000000000000e+12 1.700000000000000000e+01 2.368036012816128906e+13 1.600000000000000000e+01 4.078939793264540625e+13 3.000000000000000000e+01
6.172996810800000000e+10 3.679000000000000000e+03 1.608000000000000000e+03 4.076000000000000000e+03 4.112420000000000000e+12 1.800000000000000000e+01 2.698170680455019531e+13 1.700000000000000000e+01 4.068069469059635156e+13 3.000000000000000000e+01
2.794604759100000000e+10 1.665000000000000000e+03 2.925000000000000000e+03 2.151000000000000000e+03 4.149970000000000000e+12 1.600000000000000000e+01 1.052078097005055273e+13 1.400000000000000000e+01 1.442845295224471094e+13 2.100000000000000000e+01
5.597583589500000000e+10 3.336000000000000000e+03 1.719000000000000000e+03 2.295000000000000000e+03 4.152050000000000000e+12 1.700000000000000000e+01 2.756434266718655859e+13 1.700000000000000000e+01 4.395439446365250781e+13 3.100000000000000000e+01
5.194500987400000000e+10 3.096000000000000000e+03 6.710000000000000000e+02 7.220000000000000000e+02 4.209590000000000000e+12 1.700000000000000000e+01 5.034664668289611328e+12 1.500000000000000000e+01 5.034664668289611328e+12 1.500000000000000000e+01
3.893019964000000000e+09 2.320000000000000000e+02 1.720000000000000000e+02 1.340000000000000000e+03 4.240590000000000000e+12 1.700000000000000000e+01 1.528989932676079102e+13 1.500000000000000000e+01 3.008180123875304297e+13 2.700000000000000000e+01
6.726772612800000000e+10 4.009000000000000000e+03 1.920000000000000000e+03 2.864000000000000000e+03 4.255630000000000000e+12 1.800000000000000000e+01 2.646240622020171094e+13 1.700000000000000000e+01 4.085123910817603125e+13 3.000000000000000000e+01
5.025187800100000000e+10 2.995000000000000000e+03 1.004000000000000000e+03 3.697000000000000000e+03 4.290120000000000000e+12 1.800000000000000000e+01 2.565015999897807031e+13 1.700000000000000000e+01 4.217669217946814844e+13 3.000000000000000000e+01
6.456763085900000000e+10 3.848000000000000000e+03 2.173000000000000000e+03 3.083000000000000000e+03 4.306320000000000000e+12 1.600000000000000000e+01 3.039228185748552344e+13 1.800000000000000000e+01 4.034661850164535156e+13 3.000000000000000000e+01
4.319618911500000000e+10 2.574000000000000000e+03 2.840000000000000000e+03 2.491000000000000000e+03 4.310640000000000000e+12 1.600000000000000000e+01 3.300002092488805078e+13 1.800000000000000000e+01 4.463520909104921094e+13 3.100000000000000000e+01
2.251550443500000000e+10 1.342000000000000000e+03 1.170000000000000000e+02 1.331000000000000000e+03 4.409450000000000000e+12 1.800000000000000000e+01 2.781442099827818750e+13 1.700000000000000000e+01 4.167072886308399219e+13 3.000000000000000000e+01
3.672709936300000000e+10 2.189000000000000000e+03 4.320000000000000000e+02 4.067000000000000000e+03 4.424390000000000000e+12 1.700000000000000000e+01 2.187157344430496484e+13 1.600000000000000000e+01 4.037308352454557812e+13 3.000000000000000000e+01
2.361715073400000000e+10 1.407000000000000000e+03 2.833000000000000000e+03 3.854000000000000000e+03 4.440110000000000000e+12 1.600000000000000000e+01 3.525972881914707812e+13 1.900000000000000000e+01 4.522085638091764844e+13 3.100000000000000000e+01
4.334110948000000000e+10 2.583000000000000000e+03 1.357000000000000000e+03 2.280000000000000000e+03 4.454330000000000000e+12 1.800000000000000000e+01 3.073204802618183203e+13 1.800000000000000000e+01 4.299284163904081250e+13 3.100000000000000000e+01
2.213013227100000000e+10 1.319000000000000000e+03 2.400000000000000000e+02 1.327000000000000000e+03 4.492050000000000000e+12 1.700000000000000000e+01 1.679286823147683984e+13 1.500000000000000000e+01 4.024716366882175781e+13 3.000000000000000000e+01
2.003087383500000000e+10 1.193000000000000000e+03 3.822000000000000000e+03 2.350000000000000000e+02 4.518630000000000000e+12 1.700000000000000000e+01 3.257907223840402734e+13 1.800000000000000000e+01 4.478848280452832031e+13 3.100000000000000000e+01
1.252970409300000000e+10 7.460000000000000000e+02 3.393000000000000000e+03 3.229000000000000000e+03 4.604210000000000000e+12 1.700000000000000000e+01 3.154824348387180859e+13 1.800000000000000000e+01 4.535827315472950000e+13 3.100000000000000000e+01
5.167549325400000000e+10 3.080000000000000000e+03 4.070000000000000000e+02 9.020000000000000000e+02 4.660720000000000000e+12 1.700000000000000000e+01 3.229423801208872656e+13 1.800000000000000000e+01 4.628019104323084375e+13 3.100000000000000000e+01
4.903003222200000000e+10 2.922000000000000000e+03 1.710000000000000000e+03 2.910000000000000000e+03 4.818410000000000000e+12 1.800000000000000000e+01 3.267510291896391016e+13 1.800000000000000000e+01 4.495595626133333594e+13 3.100000000000000000e+01
1.686225837300000000e+10 1.005000000000000000e+03 2.820000000000000000e+02 1.221000000000000000e+03 4.822040000000000000e+12 1.700000000000000000e+01 3.232384785578398828e+13 1.800000000000000000e+01 4.791221172200617969e+13 3.200000000000000000e+01
4.696646142200000000e+10 2.799000000000000000e+03 1.717000000000000000e+03 1.006000000000000000e+03 4.825020000000000000e+12 1.900000000000000000e+01 3.202470848324228125e+13 1.800000000000000000e+01 5.014595380948469531e+13 3.200000000000000000e+01
3.672819083000000000e+09 2.180000000000000000e+02 3.756000000000000000e+03 1.419000000000000000e+03 4.847690000000000000e+12 1.900000000000000000e+01 3.157073712267160938e+13 1.800000000000000000e+01 4.983674113484624219e+13 3.200000000000000000e+01
5.345881463000000000e+09 3.180000000000000000e+02 2.618000000000000000e+03 3.447000000000000000e+03 4.859470000000000000e+12 1.800000000000000000e+01 2.741004121921310156e+13 1.700000000000000000e+01 4.621663822648565625e+13 3.100000000000000000e+01
6.225050724800000000e+10 3.710000000000000000e+03 1.717000000000000000e+03 3.056000000000000000e+03 4.867520000000000000e+12 1.800000000000000000e+01 3.333559469396514844e+13 1.800000000000000000e+01 5.023945906176938281e+13 3.200000000000000000e+01
1.322193634800000000e+10 7.880000000000000000e+02 3.630000000000000000e+02 3.292000000000000000e+03 4.875650000000000000e+12 1.800000000000000000e+01 2.076093406653012891e+13 1.600000000000000000e+01 4.104150035963388281e+13 3.000000000000000000e+01
9.793895969000000000e+09 5.830000000000000000e+02 3.119000000000000000e+03 3.617000000000000000e+03 4.881280000000000000e+12 1.800000000000000000e+01 3.601944942635409375e+13 1.900000000000000000e+01 5.038404129907478906e+13 3.200000000000000000e+01
1.991670903600000000e+10 1.187000000000000000e+03 5.250000000000000000e+02 3.244000000000000000e+03 5.023940000000000000e+12 1.800000000000000000e+01 2.837606795606078906e+13 1.700000000000000000e+01 4.627434851353792188e+13 3.100000000000000000e+01
6.109449344800000000e+10 3.641000000000000000e+03 2.111000000000000000e+03 3.336000000000000000e+03 5.092310000000000000e+12 1.800000000000000000e+01 2.635219576746646094e+13 1.700000000000000000e+01 3.927606021450031250e+13 3.000000000000000000e+01
6.198636752300000000e+10 3.694000000000000000e+03 2.766000000000000000e+03 2.083000000000000000e+03 5.169360000000000000e+12 1.900000000000000000e+01 3.813994301571785156e+13 1.900000000000000000e+01 5.046887148106335938e+13 3.200000000000000000e+01
5.268671072100000000e+10 3.140000000000000000e+03 1.526000000000000000e+03 1.985000000000000000e+03 5.224140000000000000e+12 1.800000000000000000e+01 3.698869240320346875e+13 1.900000000000000000e+01 5.604346355449355469e+13 3.300000000000000000e+01
3.928160038000000000e+09 2.340000000000000000e+02 5.590000000000000000e+02 1.830000000000000000e+03 5.307390000000000000e+12 1.800000000000000000e+01 3.798070146942744531e+13 1.900000000000000000e+01 5.353615389603111719e+13 3.300000000000000000e+01
5.516426777600000000e+10 3.288000000000000000e+03 1.900000000000000000e+02 3.328000000000000000e+03 5.314880000000000000e+12 1.900000000000000000e+01 2.035955192714329297e+13 1.700000000000000000e+01 2.735324154171314453e+13 2.600000000000000000e+01
2.034967250500000000e+10 1.212000000000000000e+03 3.829000000000000000e+03 3.129000000000000000e+03 5.328080000000000000e+12 1.900000000000000000e+01 3.362889614352794531e+13 1.800000000000000000e+01 5.792541630777792188e+13 3.400000000000000000e+01
1.542767205200000000e+10 9.190000000000000000e+02 2.297000000000000000e+03 2.036000000000000000e+03 5.349010000000000000e+12 1.900000000000000000e+01 3.816980309503521094e+13 1.900000000000000000e+01 5.292631969011523438e+13 3.300000000000000000e+01
2.605821504300000000e+10 1.553000000000000000e+03 7.800000000000000000e+02 3.715000000000000000e+03 5.368080000000000000e+12 1.800000000000000000e+01 3.751165816180482812e+13 1.900000000000000000e+01 5.458691859689400781e+13 3.300000000000000000e+01
5.625399029300000000e+10 3.352000000000000000e+03 4.092000000000000000e+03 1.429000000000000000e+03 5.421610000000000000e+12 1.700000000000000000e+01 4.448660142664514062e+13 2.000000000000000000e+01 6.669652361614958594e+13 3.500000000000000000e+01
2.655893051100000000e+10 1.583000000000000000e+03 1.450000000000000000e+02 3.663000000000000000e+03 5.448960000000000000e+12 1.800000000000000000e+01 3.302198417076373047e+13 1.800000000000000000e+01 5.341448042124723438e+13 3.300000000000000000e+01
2.511452112300000000e+10 1.496000000000000000e+03 3.858000000000000000e+03 3.619000000000000000e+03 5.521570000000000000e+12 1.900000000000000000e+01 3.639648675001526562e+13 1.900000000000000000e+01 5.803487166912988281e+13 3.400000000000000000e+01
1.892584368000000000e+10 1.128000000000000000e+03 2.790000000000000000e+02 1.248000000000000000e+03 5.543180000000000000e+12 1.700000000000000000e+01 4.228629696193910156e+13 2.000000000000000000e+01 5.197983946219233594e+13 3.300000000000000000e+01
1.799440812600000000e+10 1.072000000000000000e+03 2.254000000000000000e+03 1.900000000000000000e+02 5.637960000000000000e+12 2.100000000000000000e+01 3.162726748565699219e+13 1.900000000000000000e+01 5.112840174844999219e+13 3.200000000000000000e+01
3.426501037100000000e+10 2.042000000000000000e+03 1.449000000000000000e+03 1.950000000000000000e+02 5.746740000000000000e+12 1.900000000000000000e+01 3.875399519035616406e+13 1.900000000000000000e+01 6.057134541883583594e+13 3.400000000000000000e+01
1.745825608400000000e+10 1.040000000000000000e+03 2.429000000000000000e+03 2.260000000000000000e+03 5.780810000000000000e+12 1.800000000000000000e+01 4.106361821706097656e+13 2.000000000000000000e+01 5.357968468159983594e+13 3.300000000000000000e+01
1.012860171500000000e+10 6.030000000000000000e+02 2.915000000000000000e+03 6.270000000000000000e+02 5.830640000000000000e+12 1.900000000000000000e+01 3.242714978396496875e+13 1.800000000000000000e+01 5.491604796606085938e+13 3.300000000000000000e+01
1.711826254000000000e+09 1.020000000000000000e+02 1.340000000000000000e+02 1.358000000000000000e+03 5.927300000000000000e+12 2.000000000000000000e+01 2.038803086742264453e+13 1.800000000000000000e+01 3.369608258117123828e+13 2.800000000000000000e+01
2.858791493800000000e+10 1.703000000000000000e+03 3.983000000000000000e+03 1.722000000000000000e+03 5.981680000000000000e+12 1.800000000000000000e+01 3.712288095396208594e+13 1.900000000000000000e+01 5.115139233003653125e+13 3.200000000000000000e+01
1.007101020500000000e+10 6.000000000000000000e+02 1.142000000000000000e+03 2.973000000000000000e+03 6.015120000000000000e+12 1.900000000000000000e+01 3.187041357041658594e+13 1.800000000000000000e+01 5.354370233848525000e+13 3.300000000000000000e+01
5.204719610000000000e+08 3.100000000000000000e+01 9.200000000000000000e+01 1.433000000000000000e+03 6.043650000000000000e+12 1.900000000000000000e+01 3.723817001070315625e+13 1.900000000000000000e+01 5.386022587513845312e+13 3.300000000000000000e+01
6.793101882000000000e+10 4.049000000000000000e+03 1.700000000000000000e+01 1.604000000000000000e+03 6.159350000000000000e+12 2.000000000000000000e+01 4.281741000606410156e+13 2.000000000000000000e+01 6.647131980224639844e+13 3.500000000000000000e+01
2.693803890000000000e+09 1.600000000000000000e+02 2.306000000000000000e+03 3.954000000000000000e+03 6.164320000000000000e+12 1.800000000000000000e+01 4.327819505787391406e+13 2.000000000000000000e+01 6.030467606979483594e+13 3.400000000000000000e+01
4.876121352100000000e+10 2.906000000000000000e+03 1.617000000000000000e+03 5.930000000000000000e+02 6.183690000000000000e+12 1.800000000000000000e+01 4.382927380871539844e+13 2.000000000000000000e+01 6.097466775553527344e+13 3.400000000000000000e+01
3.181586403200000000e+10 1.896000000000000000e+03 1.528000000000000000e+03 3.808000000000000000e+03 6.221850000000000000e+12 1.900000000000000000e+01 1.054940835922392578e+13 1.700000000000000000e+01 1.220925723491313086e+13 2.000000000000000000e+01
2.676554081200000000e+10 1.595000000000000000e+03 1.435000000000000000e+03 3.532000000000000000e+03 6.244940000000000000e+12 2.000000000000000000e+01 4.424525863962762500e+13 2.000000000000000000e+01 6.121333296690264844e+13 3.400000000000000000e+01
1.385736569900000000e+10 8.250000000000000000e+02 3.945000000000000000e+03 3.779000000000000000e+03 6.291540000000000000e+12 2.000000000000000000e+01 4.199483019871516406e+13 2.000000000000000000e+01 6.375601911633109375e+13 3.500000000000000000e+01
6.309041729200000000e+10 3.760000000000000000e+03 1.973000000000000000e+03 3.724000000000000000e+03 6.296900000000000000e+12 2.000000000000000000e+01 2.169988613326632812e+13 1.800000000000000000e+01 2.911234565404508203e+13 2.700000000000000000e+01
5.449955219500000000e+10 3.248000000000000000e+03 1.746000000000000000e+03 3.011000000000000000e+03 6.402330000000000000e+12 2.100000000000000000e+01 4.191947297790189062e+13 2.000000000000000000e+01 6.583994776808272656e+13 3.500000000000000000e+01
6.280236283500000000e+10 3.743000000000000000e+03 1.280000000000000000e+03 4.670000000000000000e+02 6.450830000000000000e+12 2.000000000000000000e+01 3.886174792062025781e+13 1.900000000000000000e+01 6.357436443417213281e+13 3.500000000000000000e+01
5.612069725400000000e+10 3.345000000000000000e+03 2.220000000000000000e+02 4.220000000000000000e+02 6.461320000000000000e+12 1.900000000000000000e+01 3.606908169262542969e+13 1.900000000000000000e+01 5.390683505737856250e+13 3.300000000000000000e+01
4.903615638000000000e+09 2.920000000000000000e+02 1.139000000000000000e+03 3.222000000000000000e+03 6.463300000000000000e+12 2.000000000000000000e+01 3.972813286123936719e+13 1.900000000000000000e+01 5.847582308477221875e+13 3.400000000000000000e+01
